apc16delft
manipulator
/map
-0.45,0.6,0.7,-0.497052,0.64777,0.351469,-0.458043,0.0232381,-0.00992313,1.76959,1.45091,-1.24393,-1.47604,-6.23996,1.00275,0.0431415,9
-0.45,0.6,0.75,-0.183013,0.683013,0.183013,-0.683013,0.095853,-0.0453698,1.63525,0.861429,1.60197,1.60327,2.86853,0.881096,0.404147,2
-0.45,0.6,0.75,0.5,0.5,-0.5,-0.5,0.250329,-0.0561233,1.34758,0.116367,1.62372,1.58948,1.23171,0.665801,0.249671,2
-0.45,0.6,0.75,-0.5,0.5,0.5,-0.5,0.0636456,-0.043613,2.06334,1.73976,1.58467,1.61215,3.46547,0.939597,0.436354,2
-0.45,0.6,0.75,0.183013,0.683013,-0.183013,-0.683013,0.0718055,-0.0440432,1.73837,1.08828,1.59747,1.60586,1.69775,0.915974,0.428194,2
-0.45,0.6,0.75,-0.683013,0.183013,0.683013,-0.183013,0.0640647,-0.0436271,2.06638,1.74616,1.58514,1.61232,-1.77406,0.939188,0.435935,2
-0.45,0.6,0.75,0.881766,0.236268,0.353553,-0.204124,0.294093,1.11133,0.985667,0.438438,0.794377,-1.42718,0.695141,0.891377,0.205907,2
-0.45,0.6,0.75,-0.236268,0.881766,0.204124,0.353553,0.416633,1.25996,0.874059,0.226631,0.732529,-1.43996,3.67759,0.804227,0.0833673,2
-0.45,0.6,0.75,0.645497,0.645497,0.408248,-9.9992e-17,0.178225,0.988274,1.16349,0.780816,0.824923,-1.46096,1.93881,0.989379,0.321775,2
-0.45,0.6,0.75,-0.645497,0.645497,1.2499e-16,0.408248,0.459087,1.31531,0.847787,0.17726,-2.43699,1.45143,1.53436,0.779707,0.0409132,2
-0.45,0.6,0.75,0.236268,0.881766,0.353553,0.204124,0.206892,1.01705,1.10912,0.675673,-2.32169,1.44569,-0.211143,0.964589,0.293108,2
-0.45,0.6,0.75,-0.881766,0.236268,-0.204124,0.353553,0.470663,1.33083,0.841652,0.165591,-2.44493,1.45505,-3.71429,0.773568,0.0293368,2
-0.45,0.6,0.75,0.683013,0.183013,0.183013,-0.683013,-0.144215,0.678899,1.43499,0.373224,-0.745884,1.18179,-3.85181,1.31616,0.355785,2
-0.45,0.6,0.75,-0.183013,0.683013,0.683013,0.183013,-0.108677,0.711904,2.61762,2.68244,-1.64497,0.715442,0.6223,1.35592,0.00028256,5
-0.45,0.6,0.75,0.5,0.5,0.5,-0.5,-0.135856,0.686304,2.5626,2.59924,-1.61548,0.687121,-1.51302,1.36877,0.0552951,5
-0.45,0.6,0.75,-0.5,0.5,0.5,0.5,-0.277446,0.577275,2.15331,1.90701,-1.21259,0.622085,1.13912,1.38237,0.222554,2
-0.45,0.6,0.75,0.183013,0.683013,0.683013,-0.183013,-0.140502,0.682172,2.5527,2.58392,-1.60923,0.682759,-0.474078,1.37068,0.0652031,5
-0.45,0.6,0.75,-0.683013,0.183013,0.183013,0.683013,-0.204992,0.629306,1.52601,0.606904,2.39936,-1.05823,-1.67194,1.3437,0.295008,2
-0.45,0.6,0.75,0.881766,0.236268,-0.204124,-0.353553,0.252901,-2.68132,-0.615248,3.19379,1.92131,-0.256083,2.73967,1.05173,0.0280104,6
-0.45,0.6,0.75,-0.236268,0.881766,0.353553,-0.204124,0.262485,-2.67222,-0.599925,3.22167,1.8761,-0.245936,-0.36108,1.04424,0.000130409,6
-0.45,0.6,0.75,0.645497,0.645497,-7.4994e-17,-0.408248,0.261553,-2.67257,-0.601271,3.21947,1.87889,-0.245825,-2.45834,1.04528,0.00233348,6
-0.45,0.6,0.75,-0.645497,0.645497,0.408248,-9.9992e-17,0.0537699,0.317149,0.631323,-0.221035,1.38877,0.349093,-1.83756,1.12343,0.44623,2
-0.45,0.6,0.75,0.236268,0.881766,0.204124,-0.353553,-0.0438327,0.274419,0.813684,0.113449,-1.32649,-0.385254,-1.214,1.20004,0.456167,2
-0.45,0.6,0.75,-0.881766,0.236268,0.353553,0.204124,0.261442,-2.67277,-0.601484,3.21969,1.87521,-0.245763,1.73439,1.0457,0.00210949,6
-0.45,0.6,0.75,0.809511,0.106574,-0.572411,-0.0753593,0.16526,-0.011809,1.12624,0.23512,-1.34338,-1.31578,-3.58673,0.812762,0.33474,2
-0.45,0.6,0.75,-0.106574,0.809511,0.0753593,-0.572411,0.0154058,-0.00981032,1.6528,1.34378,-1.24323,-1.4781,-1.01362,1.01169,0.484594,2
-0.45,0.6,0.75,0.64777,0.497052,-0.458043,-0.351469,0.0756305,-0.0105204,1.33374,0.688066,-1.28977,-1.37681,-2.78337,0.934623,0.424369,2
-0.45,0.6,0.75,-0.497052,0.64777,0.351469,-0.458043,0.034255,-0.00996794,1.49497,1.0243,1.88058,1.42771,-2.95335,0.988197,0.465745,2
-0.45,0.6,0.75,0.31246,0.754344,-0.220942,-0.533402,0.138356,-0.011392,1.17901,0.353283,1.81399,1.33077,-4.69958,0.849891,0.361644,2
-0.45,0.6,0.75,-0.754344,0.31246,0.533402,-0.220942,0.0137996,-0.00979165,1.70329,1.44446,1.90238,1.49433,-2.10849,1.01371,0.4862,2
-0.45,0.6,0.8,0.683013,0.183013,-0.683013,-0.183013,0.0674061,-0.0438106,2.13129,1.99018,1.57696,1.61418,-0.90602,0.937678,0.432594,2
-0.45,0.6,0.8,-0.183013,0.683013,0.183013,-0.683013,0.0599997,-0.0434213,2.09115,1.91591,1.57819,1.61366,2.26989,0.945573,0.44,2
-0.45,0.6,0.8,-0.5,0.5,0.5,-0.5,0.0520884,-0.0430212,2.0405,1.82149,1.58015,1.61279,3.36081,0.953675,0.447912,2
-0.45,0.6,0.8,0.881766,0.236268,0.353553,-0.204124,0.122488,0.935225,1.28117,1.13379,0.828707,-1.58297,-5.18362,1.02566,0.377512,2
-0.45,0.6,0.8,-0.236268,0.881766,0.204124,0.353553,0.225796,1.03668,1.02484,0.644147,0.809578,-1.49508,-2.27905,0.939592,0.274204,2
-0.45,0.6,0.8,0.645497,0.645497,0.408248,-9.9992e-17,0.108559,0.922577,1.36246,1.29252,0.832293,-1.62591,-4.07073,1.03223,0.391441,2
-0.45,0.6,0.8,-0.645497,0.645497,1.2499e-16,0.408248,0.264233,1.07797,0.966559,0.5354,0.798303,-1.48738,-1.29506,0.906076,0.235767,2
-0.45,0.6,0.8,0.236268,0.881766,0.353553,0.204124,0.117013,0.930223,1.30761,1.18525,0.829787,-1.5962,-3.06741,1.0289,0.382987,2
-0.45,0.6,0.8,-0.881766,0.236268,-0.204124,0.353553,0.137478,0.949137,1.22384,1.02273,-2.31517,1.55667,-3.138,1.01505,0.362522,2
-0.45,0.6,0.8,0.683013,0.183013,0.183013,-0.683013,-0.315051,0.553291,1.74963,1.25023,-0.911227,0.727396,-3.42216,1.35331,0.184949,2
-0.45,0.6,0.8,-0.183013,0.683013,0.683013,0.183013,0.182492,1.09623,1.12468,-0.404845,2.04575,-1.55277,-4.15262,0.972008,0.317508,2
-0.45,0.6,0.8,0.5,0.5,0.5,-0.5,0.00655274,0.835597,1.1884,-0.109681,2.2873,-1.38914,-6.07864,1.19114,0.204456,9
-0.45,0.6,0.8,-0.5,0.5,0.5,0.5,-0.202403,0.630991,1.40704,0.49699,2.39492,-1.05234,-2.71163,1.34459,0.297597,2
-0.45,0.6,0.8,0.183013,0.683013,0.683013,-0.183013,-0.286162,0.571769,1.60229,0.94101,2.332,-0.844893,-4.62686,1.35446,0.213838,2
-0.45,0.6,0.8,-0.683013,0.183013,0.183013,0.683013,-0.232441,0.608443,1.46222,0.627552,-0.754474,0.98716,-4.7584,1.35176,0.267559,2
-0.45,0.6,0.8,0.881766,0.236268,-0.204124,-0.353553,0.134624,-2.77809,-0.760211,2.78406,2.42015,-0.4803,2.26227,1.17659,0.189013,4
-0.45,0.6,0.8,0.645497,0.645497,-7.4994e-17,-0.408248,-0.0349802,0.27791,2.11157,2.8429,-0.370965,-1.53118,-3.55658,1.20615,0.378904,6
-0.45,0.6,0.8,-0.645497,0.645497,0.408248,-9.9992e-17,0.142762,-2.77274,-0.743101,2.81439,-0.733756,0.467143,-2.96233,1.16671,0.194359,4
-0.45,0.6,0.8,0.236268,0.881766,0.204124,-0.353553,0.26066,-2.67393,-0.518937,3.19497,-0.921194,0.297238,-4.90615,1.03046,0.0268344,6
-0.45,0.6,0.8,-0.881766,0.236268,0.353553,0.204124,0.0625763,0.321638,0.533365,-0.226828,1.64223,0.340805,-1.06296,1.12109,0.437424,2
-0.45,0.6,0.8,0.809511,0.106574,-0.572411,-0.0753593,0.155056,-0.0116469,1.05555,0.248216,1.81849,1.33541,-0.529102,0.830246,0.344944,2
-0.45,0.6,0.8,-0.106574,0.809511,0.0753593,-0.572411,0.0108957,-0.00975918,1.56888,1.30106,1.90171,1.49138,2.08882,1.01734,0.489104,2
-0.45,0.6,0.8,0.64777,0.497052,-0.458043,-0.351469,0.075794,-0.0105259,1.24655,0.647661,1.86036,1.39005,0.312526,0.936863,0.424206,2
-0.45,0.6,0.8,-0.497052,0.64777,0.351469,-0.458043,0.00949915,-0.00968206,1.72279,1.6069,1.90984,1.54077,-3.29085,1.01789,0.490501,2
-0.45,0.6,0.8,0.31246,0.754344,-0.220942,-0.533402,0.0341261,-0.0100207,1.40048,0.962259,1.8845,1.43751,-5.07896,0.98979,0.465874,2
-0.45,0.6,0.8,-0.754344,0.31246,0.533402,-0.220942,0.0321257,-0.00999732,1.90478,1.96248,1.90961,1.59943,-2.40728,0.98914,0.467874,2
-0.45,0.6,0.85,0.683013,0.183013,-0.683013,-0.183013,0.105557,-0.0459043,1.37546,0.591444,1.60338,1.60352,6.02066,0.86711,0.262443,9
-0.45,0.6,0.85,-0.183013,0.683013,0.183013,-0.683013,0.352206,-0.0665282,1.02155,-0.348746,1.63599,1.58425,3.46505,0.532516,0.147794,2
-0.45,0.6,0.85,0.5,0.5,-0.5,-0.5,0.0277007,-0.0418185,1.85841,1.59575,-1.55993,-1.61118,3.40448,0.978404,0.472299,2
-0.45,0.6,0.85,0.881766,0.236268,0.353553,-0.204124,0.4731,1.33398,0.718083,0.22387,-2.45203,1.59675,3.73,0.733599,0.0269,2
-0.45,0.6,0.85,-0.236268,0.881766,0.204124,0.353553,0.5,1.37036,0.704097,0.199934,-2.47025,1.60922,0.557573,0.717385,0,2
-0.45,0.6,0.85,0.645497,0.645497,0.408248,-9.9992e-17,0.237291,1.04884,0.964235,0.658682,-2.33818,1.55535,-1.18584,0.919039,0.262709,2
-0.45,0.6,0.85,-0.645497,0.645497,1.2499e-16,0.408248,0.5,1.37027,0.703972,0.199929,0.671194,-1.60916,-1.53695,0.717394,0,2
-0.45,0.6,0.85,0.236268,0.881766,0.353553,0.204124,0.237313,1.04879,0.96404,0.658518,0.803242,-1.55523,-3.28019,0.919062,0.262687,2
-0.45,0.6,0.85,-0.881766,0.236268,-0.204124,0.353553,0.5,1.37021,0.704162,0.200219,-2.47045,1.60934,2.65196,0.717377,0,2
-0.45,0.6,0.85,-0.183013,0.683013,0.683013,0.183013,-0.3359,0.540455,1.83842,1.55734,-1.13816,0.601783,-6.27108,1.35241,0.0120151,9
-0.45,0.6,0.85,0.5,0.5,0.5,-0.5,-0.268995,0.582916,2.18947,2.21911,-1.61571,0.583582,-1.517,1.37962,0.231005,2
-0.45,0.6,0.85,-0.5,0.5,0.5,0.5,-0.0685245,0.751052,2.6179,2.94067,-1.89831,0.804838,-4.25669,1.3163,1.05286e-07,5
-0.45,0.6,0.85,0.183013,0.683013,0.683013,-0.183013,-0.068694,0.750876,2.61763,2.94023,-1.89829,0.804629,-0.0680224,1.31641,0.000270974,5
-0.45,0.6,0.85,-0.683013,0.183013,0.183013,0.683013,0.334235,-1.74495,-1.10222,3.03003,1.71605,1.47626,1.62111,0.935121,0.0322793,5
-0.45,0.6,0.85,0.881766,0.236268,-0.204124,-0.353553,-0.0835375,0.260203,0.783002,0.336029,-0.858097,-0.516612,2.46653,1.24655,0.416463,2
-0.45,0.6,0.85,-0.236268,0.881766,0.353553,-0.204124,-0.209638,0.222991,1.25749,1.21069,-0.55853,-0.848699,5.24009,1.33439,0.290362,2
-0.45,0.6,0.85,0.645497,0.645497,-7.4994e-17,-0.408248,-0.16869,0.233966,1.03714,0.792868,-0.669572,-0.68049,3.29689,1.31078,0.33131,2
-0.45,0.6,0.85,-0.645497,0.645497,0.408248,-9.9992e-17,-0.216304,0.221442,1.42745,1.54492,-0.496216,-0.991469,6.18496,1.3366,0.0981363,9
-0.45,0.6,0.85,0.236268,0.881766,0.204124,-0.353553,-0.206633,0.223861,1.23127,1.16012,-0.569381,-0.827525,4.2093,1.33299,0.293367,2
-0.45,0.6,0.85,-0.881766,0.236268,0.353553,0.204124,0.283226,-2.64881,-0.403402,3.2214,-0.693828,0.343159,4.26553,1.00366,0.000396133,6
-0.45,0.6,0.85,-0.106574,0.809511,0.0753593,-0.572411,0.306144,-0.0146116,0.702585,-0.313103,-1.37458,-1.29115,5.96468,0.626964,0.193856,2
-0.45,0.6,0.85,0.64777,0.497052,-0.458043,-0.351469,0.0342432,-0.0100716,1.32278,0.934925,1.89032,1.45336,0.108922,0.991524,0.465757,2
-0.45,0.6,0.85,0.31246,0.754344,-0.220942,-0.533402,0.329711,-0.0152139,0.666515,-0.386978,-1.38488,-1.28427,-1.32698,0.595163,0.170289,2
-0.45,0.6,0.85,-0.754344,0.31246,0.533402,-0.220942,0.0762227,-0.0105324,1.16871,0.627483,-1.27159,-1.40684,1.30367,0.939327,0.423777,2
-0.45,0.6,0.9,-0.183013,0.683013,0.183013,-0.683013,0.0695039,-0.0439221,1.37868,0.747773,-1.5453,-1.6065,-0.415836,0.917259,0.430496,2
-0.45,0.6,0.9,0.5,0.5,-0.5,-0.5,0.220572,-0.05367,1.05886,0.0316051,-1.52485,-1.59854,-2.1137,0.710702,0.279428,2
-0.45,0.6,0.9,-0.5,0.5,0.5,-0.5,0.321198,-0.0629794,0.929935,-0.304802,1.63026,1.59155,4.37695,0.574468,0.178802,2
-0.45,0.6,0.9,-0.683013,0.183013,0.683013,-0.183013,0.0166241,-0.0412973,1.70392,1.41519,-1.55919,-1.61034,1.33629,0.989006,0.483376,2
-0.45,0.6,0.9,0.881766,0.236268,0.353553,-0.204124,0.283652,1.09937,0.860825,0.598831,-2.3528,1.62056,-2.23598,0.864535,0.216348,2
-0.45,0.6,0.9,-0.236268,0.881766,0.204124,0.353553,0.283466,1.09936,0.860797,0.598454,0.789244,-1.62014,-2.236,0.864743,0.216534,2
-0.45,0.6,0.9,0.645497,0.645497,0.408248,-9.9992e-17,0.386064,1.2212,0.739849,0.39036,-2.39761,1.63819,-1.33321,0.777086,0.113936,2
-0.45,0.6,0.9,-0.645497,0.645497,1.2499e-16,0.408248,0.306339,1.12537,0.829151,0.5432,-2.36116,1.62123,-4.36492,0.844412,0.193661,2
-0.45,0.6,0.9,0.236268,0.881766,0.353553,0.204124,0.209247,1.01954,0.992846,0.834874,0.813402,-1.6368,3.12972,0.93093,0.290753,2
-0.45,0.6,0.9,-0.881766,0.236268,-0.204124,0.353553,0.379575,1.21292,0.746195,0.401362,0.746965,-1.63642,6.0061,0.782284,0.120425,2
-0.45,0.6,0.9,0.683013,0.183013,0.183013,-0.683013,0.335639,-1.74212,-0.991243,3.08047,-1.43357,-1.46796,-0.412472,0.935113,0.141331,6
-0.45,0.6,0.9,-0.183013,0.683013,0.683013,0.183013,0.385606,-1.6327,-0.984778,3.09955,-1.52069,-1.53444,2.72154,0.868672,0.114394,2
-0.45,0.6,0.9,0.5,0.5,0.5,-0.5,0.373731,-1.65894,-0.985915,3.09659,-1.4995,-1.51892,0.628036,0.883962,0.125213,6
-0.45,0.6,0.9,-0.5,0.5,0.5,0.5,0.3483,-1.71468,-0.989668,3.08679,-1.45475,-1.48553,-2.51061,0.917709,0.135014,6
-0.45,0.6,0.9,0.183013,0.683013,0.683013,-0.183013,0.320413,-1.77476,-0.996255,3.07038,-1.40696,-1.44887,-4.59936,0.955955,0.138245,5
-0.45,0.6,0.9,-0.683013,0.183013,0.183013,0.683013,-0.0674461,0.752542,2.56126,2.9908,1.15165,-0.846279,-6.21588,1.3071,0.0566376,5
-0.45,0.6,0.9,0.105662,0.394338,0.456435,-0.790569,-0.0820702,0.260706,2.08165,1.29411,-2.75888,-1.58804,6.18366,1.30426,0.099444,9
-0.45,0.6,0.9,0.881766,0.236268,-0.204124,-0.353553,0.286215,-2.64504,-0.334178,3.17684,2.61339,-0.43464,-4.29188,1.01594,0.0449595,6
-0.45,0.6,0.9,-0.236268,0.881766,0.353553,-0.204124,0.0460223,-2.82851,-0.898548,2.27951,-0.486233,0.812868,-4.29752,1.32288,0.138586,4
-0.45,0.6,0.9,0.645497,0.645497,-7.4994e-17,-0.408248,0.0920347,-2.80403,-0.76392,2.51362,-0.515626,0.713611,-0.0706435,1.26736,0.163065,4
-0.45,0.6,0.9,-0.645497,0.645497,0.408248,-9.9992e-17,0.0379273,-2.83222,-0.925313,2.23185,-0.479877,0.832826,3.02407,1.33232,0.13488,4
-0.45,0.6,0.9,0.236268,0.881766,0.204124,-0.353553,0.0830556,-2.80905,-0.788167,2.47223,-0.51037,0.730992,0.970396,1.27844,0.158047,4
-0.45,0.6,0.9,-0.881766,0.236268,0.353553,0.204124,-0.205549,0.224239,1.35208,1.52124,2.66261,1.03593,4.0589,1.34272,0.294451,2
-0.45,0.6,0.9,0.809511,0.106574,-0.572411,-0.0753593,0.00642681,-0.00971626,1.57337,1.55657,1.91074,1.57436,4.99326,1.01993,0.493573,2
-0.45,0.6,0.9,0.31246,0.754344,-0.220942,-0.533402,0.00992868,-0.00974807,1.42759,1.26786,-1.23357,-1.52684,4.0809,1.0196,0.490071,2
-0.45,0.6,0.95,0.683013,0.183013,-0.683013,-0.183013,0.0109662,-0.0410491,1.60766,1.34805,-1.56054,-1.60978,2.35563,0.995276,0.489034,2
-0.45,0.6,0.95,-0.183013,0.683013,0.183013,-0.683013,0.187653,-0.0511983,1.0166,0.123455,1.61069,1.60268,-3.29494,0.759709,0.312347,2
-0.45,0.6,0.95,0.5,0.5,-0.5,-0.5,0.0335821,-0.0420967,1.42807,0.986536,-1.55279,-1.60884,-2.69972,0.965772,0.466418,2
-0.45,0.6,0.95,-0.5,0.5,0.5,-0.5,0.0416959,-0.0425001,1.95814,2.03528,-1.57407,-1.61317,-0.0772077,0.962235,0.458304,2
-0.45,0.6,0.95,0.183013,0.683013,-0.183013,-0.683013,0.0107939,-0.0410249,1.61909,1.37096,-1.56071,-1.61056,-1.84606,0.995579,0.489206,2
-0.45,0.6,0.95,-0.683013,0.183013,0.683013,-0.183013,0.180564,-0.050676,1.03009,0.152714,-1.5315,-1.60345,-4.35842,0.769432,0.319436,2
-0.45,0.6,0.95,0.683013,0.183013,0.183013,-0.683013,0.0427579,-2.25948,-1.10617,2.62737,2.0006,1.01583,2.94977,1.32558,0.0283254,5
-0.45,0.6,0.95,-0.183013,0.683013,0.683013,0.183013,0.0485498,-2.2522,-1.09787,2.64517,-1.14068,-1.02465,-3.34156,1.31974,0.0366284,5
-0.45,0.6,0.95,0.5,0.5,0.5,-0.5,0.0221672,-2.28658,-1.13439,2.56738,-1.13796,-0.981334,-5.40585,1.34633,0.000111938,5
-0.45,0.6,0.95,-0.5,0.5,0.5,0.5,0.0175904,0.849257,0.841128,-0.276685,2.24006,-1.27752,-2.79123,1.20384,0.48241,2
-0.45,0.6,0.95,0.183013,0.683013,0.683013,-0.183013,-0.101238,0.718358,0.965653,0.0110846,2.32174,-1.12027,-4.79962,1.30851,0.398762,2
-0.45,0.6,0.95,-0.683013,0.183013,0.183013,0.683013,-0.304288,0.560219,1.34227,0.812556,2.24738,-0.75053,-1.35598,1.35412,0.195712,2
-0.45,0.6,0.95,-0.105662,0.394338,0.790569,-0.456435,-0.111256,0.251055,1.97564,1.22569,0.3894,1.55583,4.06868,1.31774,0.388744,2
-0.45,0.6,0.95,0.288675,0.288675,-1.67692e-16,-0.912871,-0.116912,0.249264,2.03734,1.35483,0.391814,1.49398,1.94734,1.33124,0.383088,2
-0.45,0.6,0.95,-0.394338,0.105662,0.790569,0.456435,-0.116968,0.249245,2.15483,1.58787,-2.74394,-1.38731,-3.33346,1.34639,0.383032,2
-0.45,0.6,0.95,0.881766,0.236268,-0.204124,-0.353553,0.117648,0.352695,0.232447,-0.230055,-0.81476,-0.444027,-3.91169,1.07956,0.382352,2
-0.45,0.6,0.95,-0.236268,0.881766,0.353553,-0.204124,0.162038,0.381941,0.134057,-0.34796,2.31982,0.411526,-3.9187,1.03229,0.337962,2
-0.45,0.6,0.95,0.645497,0.645497,-7.4994e-17,-0.408248,0.0888408,0.335758,0.296283,-0.148735,2.33862,0.467111,-6.01094,1.1098,0.272159,9
-0.45,0.6,0.95,-0.645497,0.645497,0.408248,-9.9992e-17,0.0316711,0.306405,0.425083,0.02715,2.37717,0.519373,-2.89947,1.16852,0.468329,2
-0.45,0.6,0.95,0.236268,0.881766,0.204124,-0.353553,0.115719,0.351561,0.236704,-0.224717,2.32766,0.445482,-4.95925,1.08161,0.384281,2
-0.45,0.6,0.95,-0.881766,0.236268,0.353553,0.204124,0.220253,-2.71275,-0.424293,2.91879,2.67239,-0.613197,-5.38497,1.12714,0.254352,4
-0.45,0.6,0.95,0.64777,0.497052,-0.458043,-0.351469,0.0142026,-0.00980152,1.3568,1.25153,1.90982,1.54496,-0.159264,1.01529,0.485797,2
-0.45,0.6,0.95,-0.497052,0.64777,0.351469,-0.458043,0.012303,-0.00974491,1.38223,1.30156,-1.23114,-1.55326,-0.182148,1.01671,0.487697,2
-0.45,0.6,1,0.683013,0.183013,-0.683013,-0.183013,0.00753416,-0.0408815,1.66618,1.58766,-1.56758,-1.61126,-4.10936,1.00017,0.492466,2
-0.45,0.6,1,-0.183013,0.683013,0.183013,-0.683013,0.207555,-0.0526751,0.891665,0.0302478,1.61077,1.60508,-3.32668,0.737128,0.292445,2
-0.45,0.6,1,0.5,0.5,-0.5,-0.5,0.0954665,-0.0453368,1.1341,0.524238,-1.54482,-1.60796,-2.53124,0.888021,0.404534,2
-0.45,0.6,1,-0.5,0.5,0.5,-0.5,0.129313,-0.0473271,1.05039,0.354621,-1.54045,-1.60712,0.696324,0.843138,0.370687,2
-0.45,0.6,1,0.183013,0.683013,-0.183013,-0.683013,0.311638,-0.061957,0.720864,-0.325302,-1.51715,-1.60182,-1.0474,0.596205,0.188362,2
-0.45,0.6,1,-0.683013,0.183013,0.683013,-0.183013,0.0352244,-0.0421803,1.87963,2.00833,1.56551,1.61274,4.05984,0.96771,0.464776,2
-0.45,0.6,1,0.683013,0.183013,0.183013,-0.683013,-0.259736,0.588881,1.14541,0.547488,-0.870056,0.8124,2.7779,1.36374,0.240264,2
-0.45,0.6,1,-0.183013,0.683013,0.683013,0.183013,0.0579385,0.902154,0.69716,-0.375208,-0.964313,1.26985,5.6398,1.17001,0.442062,2
-0.45,0.6,1,0.5,0.5,0.5,-0.5,-0.0384634,0.783221,0.796134,-0.167488,-0.881087,1.15457,3.59735,1.26783,0.461537,2
-0.45,0.6,1,-0.5,0.5,0.5,0.5,-0.180235,0.648547,0.992193,0.236166,-0.835136,0.952259,0.569735,1.35339,0.319765,2
-0.45,0.6,1,0.183013,0.683013,0.683013,-0.183013,-0.275173,0.578841,1.18264,0.622988,-0.889212,0.781816,-1.37566,1.3621,0.224827,2
-0.45,0.6,1,-0.683013,0.183013,0.183013,0.683013,-0.264104,0.586295,1.15605,0.569083,2.26533,-0.804146,-1.40014,1.36335,0.235896,2
-0.45,0.6,1,0.288675,0.288675,-1.67692e-16,-0.912871,-0.144614,0.240843,1.97014,1.36132,0.400695,1.4286,1.91249,1.34497,0.355386,2
